year,month,day,max_temp_C,min_temp_C,avg_temp_c,humidity,precipprob,windgust,windspeed,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,precipitation,rain
2021,9,14,28.94,20.67,23.56,83.7,100,24.6,10.3,1013.7,80.6,4.7,189.1,8,0.0,0
2021,9,15,24.94,19.94,22.06,90.8,100,21.9,10.3,1015.9,88.0,4.5,35.6,1,0.0,0
2021,9,16,27.94,19.94,22.17,90.3,100,14.1,4.7,1014.2,89.0,4.2,45.6,2,0.1016,1
2021,9,17,23.94,19.94,21.06,95.2,100,15.7,5.8,1013.5,88.0,4.3,87.6,4,0.6096,1
2021,9,18,27.94,18.56,22.5,86.9,100,16.3,9.2,1014.3,66.2,4.3,175.1,6,0.3,1
2021,9,19,28.94,19.94,23.67,84.0,0,15.9,11.4,1016.0,61.7,5.0,210.4,7,0.0,0
2021,9,20,26.94,19.67,22.67,89.9,100,15.7,11.4,1015.5,89.3,4.1,136.7,6,0.5,1
2021,9,21,27.94,19.94,22.83,85.0,100,14.1,10.3,1014.7,77.4,5.2,195.6,7,25.4,1
2021,9,22,24.94,19.94,21.72,90.1,100,13.4,9.2,1014.5,86.4,4.4,143.6,5,19.6,1
2021,9,23,26.94,18.94,22.44,86.8,100,15.7,10.3,1016.0,65.8,4.8,186.3,8,2.3,1
2021,9,24,28.94,18.06,23.22,82.7,0,16.1,10.3,1016.2,75.6,4.3,215.2,8,0.0,0
2021,9,25,26.94,19.94,22.72,85.4,0,17.4,12.8,1015.6,69.0,4.4,157.6,6,0.0,0
2021,9,26,28.94,18.67,22.0,86.7,100,13.0,5.8,1015.0,55.9,4.2,169.3,6,21.1,1
2021,9,27,27.94,18.94,21.94,89.2,100,15.0,13.9,1016.4,66.5,4.4,206.9,8,0.0,0
2021,9,28,24.94,18.33,21.11,90.8,100,13.2,6.9,1017.6,83.6,4.7,137.0,6,15.5,1
2021,9,29,26.94,18.56,21.94,86.0,100,14.3,10.3,1017.7,85.1,4.5,161.6,7,0.3,1
2021,9,30,27.94,19.94,22.67,85.5,0,13.4,10.3,1018.2,84.8,4.4,136.3,4,0.0,0
2021,10,1,26.94,19.94,22.39,85.8,0,15.2,11.4,1017.4,81.7,4.4,123.3,4,0.0,0
2021,10,2,25.94,19.94,21.78,84.6,0,19.9,12.8,1015.2,88.0,4.8,92.2,6,0.1016,1
2021,10,3,25.94,18.94,21.67,87.1,100,16.8,13.9,1013.1,86.4,4.7,137.6,7,3.8,1
2021,10,4,26.94,19.56,22.22,85.4,0,15.2,9.2,1014.1,76.6,4.4,170.7,7,2.8,1
2021,10,5,26.94,18.94,22.22,85.3,100,15.0,10.3,1016.5,71.2,3.9,173.6,7,38.6,1
2021,10,6,25.94,19.94,22.56,84.6,0,14.5,10.3,1015.8,81.7,4.5,141.7,6,0.0,0
2021,10,7,26.94,19.94,22.67,83.2,0,13.0,9.2,1014.3,71.1,4.6,177.6,6,0.0,0
2021,10,8,27.94,18.83,22.5,82.1,0,14.5,11.4,1013.3,59.2,4.7,161.4,6,0.0,0
2021,10,9,27.94,19.94,22.94,81.0,0,14.3,11.4,1013.7,63.8,3.8,209.6,8,0.0,0
2021,10,10,30.17,18.94,23.17,82.7,0,13.9,9.2,1014.4,54.8,3.8,189.3,7,0.0,0
2021,10,11,28.94,17.06,23.06,80.9,100,14.1,9.2,1014.4,31.4,4.2,206.2,7,0.0,0
2021,10,12,29.94,18.22,23.39,77.5,0,13.4,10.3,1014.3,32.0,4.5,215.9,8,0.0,0
2021,10,13,29.94,17.94,23.28,74.6,0,14.8,9.2,1014.7,29.7,4.7,214.4,7,0.0,0
2021,10,14,29.94,17.94,23.28,74.7,0,13.6,11.4,1014.8,25.0,4.6,209.5,8,0.0,0
2021,10,15,29.94,17.94,23.28,76.3,0,15.0,10.3,1013.3,24.1,4.9,220.0,8,0.0,0
2021,10,16,28.94,18.94,23.5,79.7,0,13.6,9.2,1015.4,44.4,5.0,218.9,8,0.0,0
2021,10,17,26.94,18.94,21.89,84.2,100,12.5,8.1,1017.3,85.8,5.0,121.1,5,9.4,1
2021,10,18,23.94,19.94,21.0,94.4,100,20.1,5.8,1016.0,88.0,4.6,42.0,2,3.8,1
2021,10,19,21.94,18.94,19.94,93.8,100,31.1,10.3,1015.3,88.5,4.4,25.7,1,0.0,0
2021,10,20,23.94,17.94,20.39,91.2,100,29.3,6.9,1016.9,89.0,4.3,19.9,1,5.3,1
2021,10,21,24.94,15.94,20.22,81.2,0,15.0,11.4,1015.6,59.1,5.2,107.3,6,0.0,0
2021,10,22,22.94,15.94,19.28,84.7,0,14.3,8.1,1017.3,76.9,4.5,142.9,6,0.0,0
2021,10,23,24.94,17.94,19.89,84.2,0,14.3,13.9,1020.1,80.6,3.9,109.6,4,0.0,0
2021,10,24,24.94,15.94,19.5,80.0,0,11.2,15.0,1021.0,61.7,3.4,83.4,4,0.0,0
2021,10,25,23.94,13.94,18.28,83.8,0,15.4,8.1,1019.4,35.5,3.7,179.4,7,0.0,0
2021,10,26,23.94,14.94,18.39,76.7,0,16.1,10.3,1019.0,59.1,4.0,164.7,7,0.0,0
2021,10,27,23.94,14.83,18.33,74.2,0,16.1,9.2,1020.0,49.9,4.3,175.0,6,0.0,0
2021,10,28,22.94,13.94,17.83,80.4,0,15.7,9.2,1020.2,49.3,4.1,190.4,7,0.0,0
2021,10,29,23.94,13.94,17.56,70.7,100,15.2,11.4,1021.6,36.9,4.1,156.2,7,0.0,0
2021,10,30,22.94,11.94,16.94,73.2,0,17.0,9.2,1021.0,29.2,4.1,186.8,7,0.0,0
2021,10,31,22.94,11.94,17.17,73.9,0,15.7,13.9,1019.6,52.2,4.4,135.4,5,0.0,0
2021,11,1,21.94,13.94,17.22,74.7,100,15.0,12.8,1020.1,70.2,4.0,150.9,6,0.0,0
2021,11,2,21.94,12.94,16.83,76.0,0,15.0,9.2,1021.5,47.5,3.9,158.2,6,0.0,0
2021,11,3,21.94,12.94,16.56,74.5,0,16.6,9.2,1020.2,44.4,4.1,182.5,7,0.0,0
2021,11,4,21.94,10.94,15.83,75.6,0,16.8,8.1,1019.3,31.1,3.8,172.1,7,0.0,0
2021,11,5,20.94,10.94,15.28,78.7,0,18.3,10.3,1018.5,46.5,4.2,180.0,7,0.0,0
2021,11,6,20.94,9.94,15.11,78.0,0,17.9,8.1,1016.8,29.2,4.4,175.0,7,0.0,0
2021,11,7,21.94,10.94,15.56,75.1,0,16.1,6.9,1017.4,65.4,4.3,151.0,6,0.0,0
2021,11,8,21.94,9.94,15.83,75.1,0,14.5,9.2,1018.9,35.5,4.5,158.8,6,0.0,0
2021,11,9,22.94,10.94,15.89,73.3,0,16.3,8.1,1020.0,27.1,4.7,181.7,7,0.0,0
2021,11,10,21.94,9.94,15.56,72.1,0,14.5,8.1,1019.6,25.0,4.5,162.0,6,0.0,0
2021,11,11,21.94,8.94,15.22,73.9,0,15.4,9.2,1019.0,25.0,4.5,192.7,7,0.0,0
2021,11,12,21.94,8.94,14.89,77.7,0,15.2,8.1,1019.0,25.0,4.1,188.4,7,0.0,0
2021,11,13,20.94,7.94,14.33,76.3,0,16.3,9.2,1018.4,33.5,4.1,170.0,7,0.0,0
2021,11,14,21.94,8.94,14.06,75.3,0,15.4,9.2,1017.9,38.6,4.4,157.3,6,0.0,0
2021,11,15,20.94,10.72,14.67,76.9,0,16.1,9.2,1016.3,40.4,4.1,164.5,7,0.0,0
2021,11,16,19.94,10.94,14.56,77.5,0,16.6,8.1,1017.5,41.8,4.3,154.2,6,0.0,0
2021,11,17,21.94,8.94,14.39,72.1,0,13.6,8.1,1020.5,48.5,4.4,172.9,7,0.0,0
2021,11,18,19.94,9.94,14.67,75.2,0,14.5,6.9,1018.8,85.2,3.3,176.8,7,0.0,0
2021,11,19,18.94,10.94,14.39,78.0,0,17.0,4.7,1016.5,77.5,3.3,137.9,6,0.0,0
2021,11,20,21.94,7.94,14.28,78.4,0,17.7,12.8,1016.3,59.6,3.7,138.3,6,0.0,0
2021,11,21,22.94,9.94,15.72,77.8,0,17.2,12.8,1016.4,34.7,4.3,170.5,7,0.0,0
2021,11,22,21.94,12.94,15.72,74.3,0,17.0,8.1,1015.8,48.4,3.9,159.3,7,0.0,0
2021,11,23,19.94,9.94,14.17,79.7,0,16.3,6.9,1016.8,40.2,2.9,142.0,6,0.0,0
2021,11,24,20.94,10.33,14.61,77.5,0,14.1,11.4,1018.8,44.5,2.7,86.3,4,0.0,0
2021,11,25,25.06,9.94,13.94,82.4,100,15.2,8.1,1018.8,39.8,2.3,120.2,5,0.0,0
2021,11,26,16.94,9.94,13.22,83.0,0,12.5,5.8,1019.6,72.2,2.8,86.0,3,0.0,0
2021,11,27,19.94,8.94,13.33,79.6,0,12.1,6.9,1021.0,43.3,2.6,123.6,4,0.0,0
2021,11,28,20.94,7.94,13.22,79.5,0,15.9,9.2,1021.8,25.0,2.9,155.5,6,0.0,0
2021,11,29,19.94,7.67,13.17,73.3,0,16.3,10.3,1020.5,34.9,3.4,179.4,7,0.0,0
2021,11,30,19.94,7.94,13.11,77.0,0,13.4,9.2,1021.8,49.1,3.8,158.8,6,0.0,0
2021,12,1,21.94,7.94,13.72,70.1,0,13.6,10.3,1021.8,41.2,4.0,145.6,6,0.0,0
2021,12,2,20.94,8.94,14.39,69.3,0,15.7,10.3,1021.0,77.2,4.0,145.3,6,0.0,0
2021,12,3,19.94,11.94,14.94,75.4,0,15.7,9.2,1022.0,83.3,3.9,93.4,4,0.0,0
2021,12,4,21.94,10.94,14.33,85.3,100,16.8,10.3,1021.2,56.3,3.2,171.6,7,0.0,0
2021,12,5,21.94,11.94,15.72,79.2,0,14.3,8.1,1021.8,49.7,4.3,156.8,7,0.0,0
2021,12,6,28.67,10.22,15.56,79.8,100,15.9,4.5,1017.4,28.9,4.0,151.5,6,0.0,0
2021,12,7,19.94,9.17,14.22,72.9,0,19.9,11.4,1019.3,29.7,5.1,165.8,7,0.0,0
2021,12,8,19.94,6.94,12.89,71.8,0,16.8,9.2,1022.2,25.0,4.4,176.5,7,0.0,0
2021,12,9,19.94,6.94,12.89,73.3,0,15.9,9.2,1023.8,34.4,3.9,177.2,7,0.0,0
2021,12,10,18.94,7.94,12.39,75.4,0,19.2,10.3,1022.4,30.8,4.2,173.7,7,0.0,0
2021,12,11,18.94,5.94,11.72,73.3,0,15.2,8.1,1021.5,25.0,3.7,176.7,7,0.0,0
2021,12,12,17.94,5.94,11.11,72.6,0,15.0,5.8,1023.1,31.3,3.8,146.6,6,0.0,0
2021,12,13,18.94,3.94,10.83,67.8,0,14.5,9.2,1022.0,31.3,4.0,155.6,6,0.0,0
2021,12,14,19.94,4.94,11.06,70.2,0,14.5,9.2,1020.8,26.0,4.0,170.1,6,0.0,0
2021,12,15,16.94,4.94,10.22,74.6,0,16.3,9.2,1020.0,51.8,3.8,170.9,6,0.0,0
2021,12,16,18.94,3.94,10.0,68.5,0,16.3,8.1,1020.6,25.0,3.8,174.4,7,0.0,0
2021,12,17,18.94,3.94,9.94,64.5,0,17.7,12.8,1020.4,26.0,3.9,171.3,7,0.0,0
2021,12,18,17.94,2.94,9.67,67.8,0,16.6,5.8,1019.8,27.1,3.5,155.5,6,0.0,0
2021,12,19,16.94,3.94,9.44,73.5,0,19.2,9.2,1019.9,25.1,3.7,159.7,6,0.0,0
2021,12,20,16.94,3.94,9.22,73.4,0,18.3,9.2,1020.6,24.1,3.4,164.8,7,0.0,0
2021,12,21,17.94,2.94,9.67,70.3,0,14.8,10.3,1019.8,42.8,3.7,161.9,6,0.0,0
2021,12,22,17.94,2.94,9.39,71.3,0,16.3,9.2,1017.9,26.0,3.9,173.3,7,0.0,0
2021,12,23,16.94,3.94,9.5,70.0,0,14.5,8.1,1017.7,22.9,3.9,177.5,7,0.0,0
2021,12,24,17.94,3.94,9.78,75.9,0,14.5,10.3,1018.0,27.9,3.7,158.2,6,0.0,0
2021,12,25,15.94,4.94,9.67,79.6,0,14.1,8.1,1019.0,39.6,3.2,138.2,6,0.0,0
2021,12,26,15.94,4.94,9.67,77.4,0,13.6,8.1,1021.5,53.3,3.1,116.1,5,0.0,0
2021,12,27,15.94,5.94,9.94,77.7,0,14.8,8.1,1022.3,42.8,2.7,134.1,5,0.0,0
2021,12,28,14.94,3.94,9.39,78.8,0,13.9,5.8,1021.9,72.3,2.2,96.3,4,0.0,0
2021,12,29,9.94,6.94,7.78,98.6,100,30.6,8.1,1021.7,90.5,2.5,28.8,2,0.0,0
2021,12,30,12.94,5.94,8.67,90.8,100,15.7,3.4,1024.7,74.4,3.0,140.3,5,8.4,1
2021,12,31,14.94,4.94,8.39,84.9,0,16.6,8.1,1024.2,45.3,2.4,153.4,6,0.0,0
2022,1,1,16.94,3.94,9.39,80.3,0,14.8,8.1,1023.8,37.5,3.2,163.7,6,0.0,0
2022,1,2,17.94,3.94,10.22,77.8,0,15.4,6.9,1022.3,31.3,3.4,159.9,7,0.0,0
2022,1,3,17.94,4.94,10.39,76.1,0,15.2,8.1,1020.6,28.7,3.5,154.8,6,0.0,0
2022,1,4,17.94,4.94,10.33,76.0,0,13.9,9.2,1020.6,33.4,3.3,152.7,6,0.0,0
2022,1,5,16.94,5.94,10.89,82.0,0,14.5,9.2,1020.6,55.4,3.0,127.0,5,0.0,0
2022,1,6,17.94,7.94,12.44,78.2,0,16.1,11.4,1020.3,81.8,3.5,140.2,5,0.0,0
2022,1,7,16.94,9.94,12.89,79.4,0,15.0,10.3,1021.3,83.3,3.3,113.6,5,0.0,0
2022,1,8,16.94,7.94,12.56,78.5,0,15.4,9.2,1021.4,85.0,3.3,101.1,6,0.0,0
2022,1,9,17.94,7.94,12.56,76.9,0,20.1,9.2,1019.0,71.7,3.5,147.0,7,0.0,0
2022,1,10,19.94,8.94,13.0,77.5,0,14.8,10.3,1019.5,61.5,3.7,138.1,6,0.0,0
2022,1,11,17.94,6.94,12.06,78.6,0,15.9,6.9,1019.8,49.6,3.5,158.2,6,0.0,0
2022,1,12,16.94,7.94,10.94,77.8,0,15.2,10.3,1018.7,65.9,3.4,132.4,6,0.0,0
2022,1,13,15.94,5.94,10.22,80.1,100,14.8,8.1,1018.5,52.2,4.2,145.0,6,3.0,1
2022,1,14,16.94,4.94,9.67,83.0,0,15.0,8.1,1019.4,44.9,3.2,153.1,6,0.0,0
2022,1,15,16.94,6.94,10.0,82.8,0,17.9,10.3,1019.6,45.5,3.4,171.4,7,0.0,0
2022,1,16,17.94,3.94,10.06,78.6,0,13.0,9.2,1021.1,26.0,3.2,173.8,7,0.0,0
2022,1,17,17.94,5.94,10.67,77.3,0,14.8,8.1,1022.4,66.4,3.2,176.6,7,0.0,0
2022,1,18,17.94,4.94,10.83,71.2,0,11.6,10.3,1019.8,42.8,3.7,149.3,6,0.0,0
2022,1,19,17.94,4.94,11.06,69.3,0,13.4,11.4,1017.1,51.2,3.9,191.2,7,0.0,0
2022,1,20,12.94,5.17,9.39,82.9,100,13.2,5.8,1014.6,88.8,3.1,137.4,6,0.3,1
2022,1,21,14.94,6.94,9.56,83.3,100,13.0,11.4,1014.5,75.4,3.7,147.9,6,1.8,1
2022,1,22,12.94,4.94,8.89,85.1,0,14.5,6.9,1013.8,69.6,3.1,143.7,6,0.0,0
2022,1,23,12.94,4.94,9.39,83.3,100,13.9,9.2,1014.7,73.3,2.8,138.8,5,0.0,0
2022,1,24,13.94,5.94,10.0,80.8,0,14.3,8.1,1015.4,77.5,2.5,121.9,5,0.0,0
2022,1,25,15.94,4.94,9.72,77.8,100,15.2,10.3,1015.4,64.0,3.5,152.0,6,0.0,0
2022,1,26,12.94,5.94,9.0,77.2,0,19.7,13.9,1015.6,71.7,3.2,75.4,3,0.0,0
2022,1,27,13.94,4.94,8.72,74.5,0,16.3,12.8,1014.9,65.3,3.2,169.6,7,0.0,0
2022,1,28,13.94,4.94,8.5,73.3,0,17.2,12.8,1016.0,58.2,3.3,159.8,6,0.0,0
2022,1,29,15.94,2.94,8.39,73.6,0,16.6,10.3,1016.7,34.4,3.2,171.0,7,0.0,0
2022,1,30,14.94,3.94,8.61,79.2,0,15.7,15.0,1013.0,58.3,3.3,108.3,5,0.0,0
2022,1,31,16.94,3.94,9.72,71.2,0,16.1,12.8,1014.1,36.7,3.4,130.8,5,0.0,0
2022,2,1,14.94,4.94,8.72,77.6,0,16.8,11.4,1011.4,48.5,3.0,127.2,5,0.0,0
2022,2,2,13.94,3.94,8.28,82.3,0,15.0,10.3,1014.6,52.8,2.4,99.0,4,0.0,0
2022,2,3,16.94,3.94,9.78,78.9,0,15.2,5.8,1016.0,62.3,2.3,163.7,6,0.0,0
2022,2,4,8.94,4.94,6.67,93.3,100,29.8,15.0,1013.3,91.0,3.6,57.5,3,41.9,1
2022,2,5,11.94,4.94,7.5,86.5,100,15.9,9.2,1012.8,67.5,4.0,146.7,6,8.4,1
2022,2,6,14.94,3.94,8.78,80.7,0,16.3,6.9,1016.9,30.8,4.0,190.2,7,0.0,0
2022,2,7,15.94,4.94,9.72,81.5,0,16.8,10.3,1016.8,38.6,4.0,153.7,6,1.0921999999999998,1
2022,2,8,15.94,7.94,10.72,76.9,0,16.6,10.3,1016.0,68.5,3.9,107.6,4,0.0,0
2022,2,9,17.94,5.94,11.22,69.8,0,18.8,10.3,1018.2,48.0,3.8,191.2,7,0.0,0
2022,2,10,16.94,6.94,11.56,69.4,0,19.9,12.8,1017.2,44.9,4.4,203.4,7,0.0,0
2022,2,11,16.94,4.94,10.22,72.9,0,17.2,15.0,1015.5,39.1,4.1,178.8,7,0.0,0
2022,2,12,18.94,4.94,10.78,73.7,0,15.9,4.7,1015.7,24.4,4.2,212.0,8,0.0,0
2022,2,13,17.94,6.94,11.22,76.2,0,14.5,9.2,1016.2,37.6,3.8,123.8,5,0.0,0
2022,2,14,18.94,5.94,11.61,77.4,0,17.2,12.8,1016.4,38.3,2.9,199.7,8,0.0,0
2022,2,15,18.94,7.94,12.56,73.4,0,17.2,9.2,1015.9,37.5,3.6,189.9,7,0.0,0
2022,2,16,17.94,6.33,11.89,72.7,100,19.0,11.4,1013.3,26.0,3.5,204.0,8,0.0,0
2022,2,17,19.94,5.94,11.83,68.3,0,17.4,9.2,1013.1,25.9,3.8,192.9,7,0.0,0
2022,2,18,18.94,5.94,12.11,72.3,0,18.8,8.1,1014.9,27.9,3.5,195.7,7,0.0,0
2022,2,19,17.94,8.94,12.56,69.3,0,19.9,12.8,1014.4,56.4,3.5,202.1,7,0.0,0
2022,2,20,16.94,5.94,10.56,69.7,0,20.8,19.7,1009.7,45.8,3.8,158.5,7,0.0,0
2022,2,21,15.94,4.94,9.94,72.0,100,15.9,15.0,1011.4,44.9,4.0,200.5,7,1.8,1
2022,2,22,16.94,5.94,11.0,73.3,0,17.9,12.8,1017.9,45.2,3.6,186.7,7,0.0,0
2022,2,23,19.94,6.94,12.89,71.3,0,18.1,11.4,1021.1,31.8,3.2,222.0,8,0.0,0
2022,2,24,20.94,7.94,13.89,68.2,0,16.8,9.2,1020.2,36.5,3.7,222.3,8,0.0,0
2022,2,25,17.94,8.94,13.0,68.9,100,17.0,13.9,1021.0,76.0,3.5,181.4,8,0.0,0
2022,2,26,19.94,6.94,13.61,61.1,0,18.6,11.4,1022.0,27.6,4.4,227.4,8,0.0,0
2022,2,27,20.94,7.94,13.89,61.7,0,18.6,15.0,1020.5,40.7,4.4,226.5,8,0.0,0
2022,2,28,20.94,6.94,13.89,64.3,0,18.6,36.9,1018.7,28.7,4.2,247.4,9,0.0,0
2022,3,1,21.94,7.94,14.56,69.7,0,16.1,10.3,1020.4,26.0,3.9,233.6,8,0.0,0
2022,3,2,21.94,8.94,14.72,68.5,0,22.8,15.0,1020.3,25.0,3.9,233.6,8,0.0,0
2022,3,3,22.94,8.94,15.0,68.2,0,23.0,17.2,1019.5,27.1,4.2,246.8,9,0.0,0
2022,3,4,22.94,8.94,15.72,60.2,0,23.0,11.4,1018.1,28.9,4.4,253.8,9,0.0,0
2022,3,5,22.94,8.94,15.72,60.8,0,21.0,12.8,1016.9,25.0,4.4,255.2,9,0.0,0
2022,3,6,23.94,9.94,16.5,67.2,0,17.0,8.1,1019.0,24.0,3.8,262.4,9,0.0,0
2022,3,7,26.94,10.94,18.06,64.6,0,17.9,13.9,1020.6,32.8,3.9,253.4,9,0.0,0
2022,3,8,26.94,10.94,18.44,57.3,0,18.6,11.4,1018.4,25.2,4.4,233.9,9,0.0,0
2022,3,9,26.94,11.94,18.67,55.6,0,17.4,12.8,1017.8,25.0,4.6,244.2,9,0.0,0
2022,3,10,24.94,11.94,18.06,64.1,0,18.8,13.9,1017.5,53.7,3.9,247.9,9,0.0,0
2022,3,11,24.94,11.94,18.22,64.0,0,18.6,11.4,1016.9,25.0,4.2,235.3,9,0.0,0
2022,3,12,25.94,10.94,18.44,61.8,0,15.4,13.9,1016.4,28.7,4.2,254.8,9,0.0,0
2022,3,13,26.94,12.94,19.11,60.4,0,15.2,10.3,1017.5,25.0,4.2,276.9,9,0.0,0
2022,3,14,27.94,12.83,20.17,58.5,0,13.9,10.3,1017.3,27.7,4.5,271.6,9,0.0,0
2022,3,15,28.94,13.94,20.78,61.4,0,15.2,13.9,1014.5,25.0,3.9,253.8,9,0.0,0
2022,3,16,26.94,13.94,20.22,69.2,100,14.8,13.9,1013.2,35.5,3.7,233.5,7,4.6,1
2022,3,17,27.94,14.94,20.89,66.8,100,14.3,12.8,1015.9,30.2,3.8,275.8,9,4.6,1
2022,3,18,31.06,14.94,21.5,63.4,0,14.3,9.2,1015.5,26.0,3.7,272.8,9,0.0,0
2022,3,19,28.94,14.94,21.83,56.2,0,20.6,13.9,1014.0,25.0,4.2,260.9,8,0.0,0
2022,3,20,27.94,14.94,21.44,55.9,0,18.6,11.4,1012.7,26.8,4.1,251.2,9,0.0,0
2022,3,21,27.94,13.17,20.61,63.0,0,19.2,22.4,1012.4,32.0,3.4,228.2,8,0.0,0
2022,3,22,27.94,14.94,20.28,64.8,0,18.1,13.9,1014.3,38.9,3.6,236.2,8,0.0,0
2022,3,23,26.94,15.94,20.67,60.5,0,15.7,15.0,1014.8,53.3,3.6,236.0,8,0.0,0
2022,3,24,25.94,13.94,19.61,64.9,0,19.5,13.9,1012.0,48.3,3.7,236.9,8,0.0,0
2022,3,25,26.94,13.06,19.94,55.3,100,30.0,22.4,1011.3,26.7,4.5,277.6,10,0.3,1
2022,3,26,26.94,13.94,20.39,46.1,0,17.2,10.3,1013.5,37.0,4.1,243.2,8,0.0,0
2022,3,27,26.94,12.94,19.83,50.1,0,15.4,15.0,1016.3,42.0,3.5,285.5,10,0.0,0
2022,3,28,25.94,15.94,20.39,62.1,0,18.3,16.1,1015.2,73.5,3.0,205.1,8,0.0,0
2022,3,29,24.94,16.94,20.17,72.8,0,16.6,13.9,1014.0,83.3,2.9,228.3,7,0.0,0
2022,3,30,23.94,14.94,20.06,82.7,0,17.7,8.1,1014.4,77.3,2.4,193.9,8,0.0,0
2022,3,31,24.94,17.94,21.0,77.0,0,16.3,12.8,1014.6,69.0,2.7,145.9,6,0.0,0
2022,4,1,24.94,16.94,20.89,80.2,0,18.6,10.3,1014.4,73.8,2.7,191.6,7,0.0,0
2022,4,2,26.94,17.94,21.94,78.6,100,16.6,15.0,1017.0,72.2,2.7,202.6,8,0.0,0
2022,4,3,26.94,18.94,22.61,68.5,0,20.8,12.8,1015.6,73.8,3.3,203.8,7,0.0,0
2022,4,4,27.94,17.94,22.39,63.0,0,17.7,15.0,1014.9,47.5,3.6,250.4,9,0.0,0
2022,4,5,28.94,16.94,23.22,59.2,0,20.8,13.9,1018.3,25.0,3.8,268.1,9,0.0,0
2022,4,6,27.94,16.94,22.61,57.2,0,20.1,16.1,1018.6,39.1,3.6,272.9,10,0.0,0
2022,4,7,27.94,16.94,22.06,64.2,0,20.1,17.2,1017.9,42.5,3.8,247.4,8,0.0,0
2022,4,8,27.94,16.94,22.22,60.1,0,22.4,11.4,1015.9,36.5,3.8,244.6,9,0.0,0
2022,4,9,25.94,17.94,20.67,73.8,100,23.0,8.1,1014.8,75.1,2.9,230.1,8,1.0,1
2022,4,10,25.94,16.94,20.89,77.1,100,21.3,12.8,1013.6,78.5,2.9,206.5,8,1.3,1
2022,4,11,27.94,15.94,21.78,73.4,100,19.9,10.3,1013.1,42.8,3.9,151.8,6,0.8,1
2022,4,12,28.94,18.94,22.5,77.4,100,15.9,15.0,1013.6,68.0,3.8,201.0,7,0.0,0
2022,4,13,27.94,18.94,23.06,74.4,0,21.7,13.9,1012.0,56.4,3.7,201.7,7,0.0,0
2022,4,14,29.94,16.94,23.17,54.7,100,29.5,16.1,1011.3,37.0,4.6,291.3,10,3.0,1
2022,4,15,29.94,15.94,23.06,37.0,0,26.8,13.9,1010.8,25.0,4.8,282.7,10,0.0,0
2022,4,16,29.94,14.94,22.44,36.5,0,24.2,13.9,1010.8,26.5,4.7,296.6,10,0.0,0
2022,4,17,28.94,14.94,22.33,34.0,0,22.6,16.1,1012.5,25.0,4.6,296.0,10,0.0,0
2022,4,18,30.94,14.94,22.28,47.5,0,21.3,12.8,1014.7,27.1,3.7,312.8,10,0.0,0
2022,4,19,27.94,17.94,21.83,67.9,0,21.0,12.8,1015.8,63.3,2.8,276.7,10,0.0,0
2022,4,20,25.94,15.94,19.72,79.8,100,14.8,10.3,1015.0,71.7,3.2,196.2,7,2.3,1
2022,4,21,28.94,17.94,22.22,71.0,100,15.7,10.3,1015.2,60.1,4.1,232.5,8,0.3,1
2022,4,22,27.94,15.94,21.61,68.4,0,21.3,16.1,1015.2,51.2,4.0,227.7,9,0.0,0
2022,4,23,28.94,14.94,22.0,54.3,100,27.3,13.9,1014.5,25.0,4.6,304.1,10,1.0,1
2022,4,24,29.94,15.94,23.06,45.5,0,25.9,15.0,1012.2,25.0,3.8,307.0,10,0.0,0
2022,4,25,30.94,15.94,23.17,44.5,0,20.8,10.3,1012.3,25.2,3.3,318.7,10,0.0,0
2022,4,26,32.17,15.94,23.5,48.8,0,25.3,15.0,1012.7,30.0,3.4,289.5,10,0.0,0
2022,4,27,28.94,16.94,23.33,50.2,0,22.8,13.9,1013.3,25.1,3.7,320.7,10,0.0,0
2022,4,28,28.94,17.94,23.61,62.1,0,19.5,11.4,1015.1,39.6,3.4,302.6,10,0.0,0
2022,4,29,26.94,17.94,21.06,70.6,0,20.8,12.8,1014.2,59.1,3.6,248.7,8,1.5,1
2022,4,30,21.94,16.94,18.5,83.3,100,30.0,16.1,1013.1,78.5,3.8,228.2,9,3.0,1
2022,5,1,27.94,15.94,21.17,72.0,100,15.7,9.2,1012.5,58.5,4.1,230.1,8,0.5,1
2022,5,2,26.94,15.94,19.06,85.8,0,14.3,13.9,1013.2,82.7,3.2,174.3,8,0.2032,1
2022,5,3,25.94,13.94,20.22,77.4,100,15.7,12.8,1013.5,57.0,4.7,251.2,9,5.1,1
2022,5,4,26.94,18.94,21.06,77.9,0,16.3,10.3,1015.3,83.8,4.3,202.4,7,0.0,0
2022,5,5,25.94,14.83,20.83,75.7,100,14.3,10.3,1014.3,77.0,5.2,165.8,6,25.9,1
2022,5,6,23.94,16.06,20.44,79.5,100,18.6,11.4,1014.9,80.1,4.7,126.3,5,0.8,1
2022,5,7,26.94,16.94,20.56,79.5,0,17.2,15.0,1015.3,71.7,4.4,265.2,9,0.7111999999999999,1
2022,5,8,26.94,17.94,20.72,81.5,100,16.8,16.1,1014.8,84.8,4.4,236.0,8,1.3,1
2022,5,9,26.94,16.94,21.61,73.5,100,16.1,9.2,1014.5,74.8,4.2,280.7,9,0.0,0
2022,5,10,26.94,18.94,22.72,72.7,100,15.9,9.2,1013.9,71.1,4.0,253.5,8,23.4,1
