datetime,tempmax,tempmin,temp,dew,humidity,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,precipitation
2015-05-18,93.5,63.2,72.8,62.9,72.7,100,4.17,rain,18.1,9.2,229.6,1011.4,53.1,3.9,232.8,20.2,8,,2015-05-18T05:13:12,2015-05-18T18:46:59,0.0
2015-05-19,92.9,64.3,73.9,64.2,73.5,100,12.5,rain,13.6,13.9,212.1,1011.0,45.9,4.3,229.7,19.7,8,,2015-05-19T05:12:42,2015-05-19T18:47:34,0.0
2015-05-20,84.1,69.7,75.8,66.0,73.0,100,4.17,rain,16.3,13.9,229.3,1010.9,59.0,4.7,205.6,17.8,7,,2015-05-20T05:12:13,2015-05-20T18:48:08,0.3
2015-05-21,86.1,63.2,75.5,61.8,65.3,0,0.0,,19.5,12.8,292.9,1009.7,60.5,4.5,243.8,21.1,9,,2015-05-21T05:11:46,2015-05-21T18:48:42,0.0
2015-05-22,87.7,62.5,75.1,59.2,60.6,100,4.17,rain,17.4,11.4,297.8,1008.5,26.4,4.6,284.6,24.7,9,,2015-05-22T05:11:20,2015-05-22T18:49:15,0.0
2015-05-23,89.5,60.9,72.0,55.9,61.6,100,4.17,rain,34.4,20.8,345.3,1008.9,41.1,4.2,296.0,25.5,9,,2015-05-23T05:10:55,2015-05-23T18:49:49,1.0
2015-05-24,87.7,57.1,72.6,57.2,62.9,100,4.17,rain,23.3,15.0,305.4,1010.1,33.5,4.9,296.6,25.5,9,,2015-05-24T05:10:32,2015-05-24T18:50:22,3.3
2015-05-25,87.7,62.3,75.2,59.5,61.5,0,0.0,,23.0,13.9,287.0,1009.4,38.9,4.1,280.8,24.3,9,,2015-05-25T05:10:10,2015-05-25T18:50:55,0.0
2015-05-26,84.1,62.5,73.6,60.5,65.6,100,4.17,rain,20.8,9.2,274.3,1011.6,43.6,4.9,253.7,22.0,9,,2015-05-26T05:09:49,2015-05-26T18:51:27,7.4
2015-05-27,85.9,60.7,73.3,60.1,66.3,100,4.17,rain,20.4,11.4,275.2,1011.9,35.5,5.2,261.7,22.6,9,,2015-05-27T05:09:30,2015-05-27T18:51:59,3.3
2015-05-28,84.1,61.8,74.3,62.4,68.0,0,0.0,,19.2,9.2,273.3,1010.7,36.0,4.7,267.5,23.2,8,,2015-05-28T05:09:12,2015-05-28T18:52:31,0.0
2015-05-29,84.1,67.9,75.6,65.0,70.8,0,0.0,,19.9,15.0,215.8,1011.6,41.9,4.2,250.3,21.7,9,,2015-05-29T05:08:55,2015-05-29T18:53:03,0.0
2015-05-30,82.3,69.7,75.9,66.2,72.9,100,4.17,rain,19.5,11.4,222.9,1012.2,59.0,3.8,236.1,20.3,9,,2015-05-30T05:08:39,2015-05-30T18:53:34,0.0
2015-05-31,87.7,67.9,77.6,63.4,64.9,0,0.0,,24.2,15.0,299.7,1010.8,37.5,4.9,277.6,24.0,8,,2015-05-31T05:08:25,2015-05-31T18:54:04,0.0
2015-06-01,87.7,66.1,77.7,57.1,54.3,0,0.0,,27.7,16.1,290.9,1010.3,22.9,5.2,300.3,25.9,9,,2015-06-01T05:08:12,2015-06-01T18:54:34,0.0
2015-06-02,91.3,64.3,76.5,56.6,53.8,100,8.33,rain,21.0,13.9,294.0,1012.0,31.3,5.2,311.2,26.8,10,,2015-06-02T05:08:01,2015-06-02T18:55:03,0.0
2015-06-03,89.5,66.1,77.8,59.7,56.9,0,0.0,,20.1,13.9,275.2,1014.3,39.1,4.7,312.2,27.0,10,,2015-06-03T05:07:50,2015-06-03T18:55:32,0.0
2015-06-04,84.1,69.7,73.5,64.9,75.3,100,4.17,rain,17.2,9.2,253.1,1014.9,57.5,3.3,256.9,22.0,8,,2015-06-04T05:07:41,2015-06-04T18:56:01,2.0
2015-06-05,87.7,66.1,77.4,62.6,63.6,0,0.0,,21.7,12.8,277.1,1013.8,28.1,4.4,275.2,23.8,9,,2015-06-05T05:07:34,2015-06-05T18:56:28,0.0
2015-06-06,91.3,66.1,78.7,60.9,57.8,0,0.0,,19.5,13.9,259.8,1010.8,34.2,4.8,284.6,24.6,9,,2015-06-06T05:07:28,2015-06-06T18:56:55,0.0
2015-06-07,89.5,66.1,78.7,59.4,54.1,100,4.17,rain,21.0,13.9,210.2,1010.7,35.8,5.0,287.6,25.0,10,,2015-06-07T05:07:23,2015-06-07T18:57:22,0.0
2015-06-08,98.7,66.1,79.8,60.8,55.0,0,0.0,,22.4,13.9,274.9,1010.1,38.3,4.9,290.9,25.0,10,,2015-06-08T05:07:19,2015-06-08T18:57:47,0.0
2015-06-09,91.3,69.7,80.9,61.2,54.6,0,0.0,,25.3,13.9,283.3,1008.8,49.6,4.7,306.8,26.4,10,,2015-06-09T05:07:16,2015-06-09T18:58:12,0.0
2015-06-10,85.9,69.7,75.9,67.2,76.0,100,4.17,rain,19.2,15.0,220.4,1009.3,66.9,3.5,253.3,22.0,8,,2015-06-10T05:07:15,2015-06-10T18:58:36,6.1
2015-06-11,84.1,69.0,75.7,67.6,76.8,100,4.17,rain,23.0,11.4,271.0,1009.8,80.0,3.8,176.0,15.3,7,,2015-06-11T05:07:15,2015-06-11T18:58:59,0.5
2015-06-12,89.3,66.1,75.8,67.7,77.0,100,4.17,rain,25.7,11.4,269.6,1008.8,75.3,4.3,97.9,8.6,5,,2015-06-12T05:07:17,2015-06-12T18:59:22,5.6
2015-06-13,82.3,64.3,73.3,64.8,76.2,100,4.17,rain,24.2,11.4,246.6,1009.3,73.7,5.3,133.8,11.8,6,,2015-06-13T05:07:19,2015-06-13T18:59:44,15.5
2015-06-14,82.3,67.9,74.0,63.2,70.5,100,4.17,rain,17.9,11.4,238.8,1009.6,75.3,5.2,209.7,17.9,8,,2015-06-14T05:07:23,2015-06-14T19:00:04,1.5
2015-06-15,82.3,67.9,74.7,63.2,68.9,0,0.0,,14.5,11.4,205.6,1009.6,55.8,5.5,179.5,15.6,6,,2015-06-15T05:07:28,2015-06-15T19:00:24,0.0
2015-06-16,80.5,66.1,73.4,65.1,76.1,100,4.17,rain,15.7,9.2,203.3,1009.6,72.9,5.1,253.8,21.8,8,,2015-06-16T05:07:34,2015-06-16T19:00:43,3.3
2015-06-17,87.9,67.6,76.3,66.9,74.6,100,4.17,rain,16.3,10.3,257.7,1009.1,55.5,5.0,244.2,20.8,8,,2015-06-17T05:07:41,2015-06-17T19:01:01,5.1
2015-06-18,85.9,69.7,76.2,67.5,76.2,100,4.17,rain,15.2,13.9,224.1,1009.1,67.6,4.8,243.1,21.0,8,,2015-06-18T05:07:50,2015-06-18T19:01:18,0.5
2015-06-19,95.1,69.7,75.8,67.7,77.5,100,4.17,rain,13.6,12.8,151.5,1009.4,75.6,4.6,156.9,13.5,6,,2015-06-19T05:07:59,2015-06-19T19:01:34,2.5
2015-06-20,84.1,67.9,74.4,68.6,83.0,100,8.33,rain,15.7,19.7,153.0,1010.6,74.2,4.3,193.2,16.6,7,,2015-06-20T05:08:10,2015-06-20T19:01:48,48.5
2015-06-21,84.1,68.6,75.3,68.7,80.9,100,4.17,rain,17.7,11.4,248.0,1009.3,76.6,4.9,237.3,20.7,9,,2015-06-21T05:08:22,2015-06-21T19:02:02,19.3
2015-06-22,82.3,69.7,74.4,68.4,82.5,100,4.17,rain,14.5,10.3,219.2,1006.3,86.2,4.9,148.0,12.7,5,,2015-06-22T05:08:35,2015-06-22T19:02:15,0.3
2015-06-23,82.3,69.7,74.5,68.5,82.1,100,8.33,rain,13.0,13.9,228.7,1005.3,71.0,5.0,87.8,7.7,3,,2015-06-23T05:08:48,2015-06-23T19:02:26,1.5
2015-06-24,82.3,68.6,75.5,67.8,77.8,100,4.17,rain,14.3,15.0,275.2,1006.6,64.6,5.2,106.9,9.2,3,,2015-06-24T05:09:03,2015-06-24T19:02:37,2.3
2015-06-25,84.1,67.9,75.4,68.8,81.0,100,4.17,rain,16.1,12.8,217.8,1005.4,67.7,4.7,183.7,15.9,7,,2015-06-25T05:09:19,2015-06-25T19:02:46,1.5
2015-06-26,84.1,69.7,73.3,69.4,88.2,100,8.33,rain,14.8,10.3,163.4,1004.3,84.7,4.0,117.8,10.1,4,,2015-06-26T05:09:36,2015-06-26T19:02:54,18.8
2015-06-27,80.5,69.7,72.1,68.7,89.3,0,0.0,,12.3,11.4,228.3,1006.7,91.4,3.8,82.7,7.3,3,,2015-06-27T05:09:54,2015-06-27T19:03:01,5.6
2015-06-28,78.9,69.7,73.9,68.1,82.7,100,4.17,rain,29.1,11.4,112.5,1010.5,90.5,4.8,121.6,10.5,5,,2015-06-28T05:10:12,2015-06-28T19:03:06,1.0
2015-06-29,82.3,67.6,74.5,66.8,77.9,100,25.0,rain,16.6,11.4,171.5,1013.3,76.0,4.7,163.0,14.1,8,,2015-06-29T05:10:32,2015-06-29T19:03:11,0.0
2015-06-30,92.0,68.6,76.5,69.5,80.2,100,12.5,rain,15.7,10.3,271.7,1011.9,73.9,4.0,210.6,18.2,8,,2015-06-30T05:10:52,2015-06-30T19:03:14,0.0
2016-07-01,71.5,67.9,69.9,68.9,96.8,100,4.17,rain,21.9,9.2,78.4,1009.1,97.0,3.3,53.0,4.6,3,,2016-07-01T05:11:29,2016-07-01T19:03:16,53.1
2016-07-02,80.5,67.9,71.0,69.0,93.9,100,8.33,rain,20.8,9.2,172.1,1009.8,91.0,4.2,105.7,8.9,4,,2016-07-02T05:11:52,2016-07-02T19:03:15,13.7
2016-07-03,84.1,69.7,73.8,69.8,88.4,100,4.17,rain,18.3,12.8,216.1,1007.7,86.3,4.4,145.6,12.5,6,,2016-07-03T05:12:15,2016-07-03T19:03:14,2.0
2016-07-04,80.5,69.7,74.7,69.4,84.5,100,4.17,rain,15.4,5.8,177.7,1006.3,85.3,4.7,151.3,13.0,6,,2016-07-04T05:12:39,2016-07-04T19:03:11,16.8
2016-07-05,80.5,71.5,75.7,69.9,82.7,100,4.17,rain,31.1,11.4,110.0,1005.7,86.4,4.8,145.0,12.5,7,,2016-07-05T05:13:04,2016-07-05T19:03:06,3.8
2016-07-06,80.5,68.1,74.4,69.5,85.3,100,25.0,rain,21.9,19.7,163.8,1005.7,86.2,4.9,141.4,12.2,5,,2016-07-06T05:13:29,2016-07-06T19:03:01,0.0
2016-07-07,84.1,69.7,75.2,70.1,84.8,100,8.33,rain,17.7,12.8,198.5,1007.5,76.3,4.6,173.9,14.9,6,,2016-07-07T05:13:55,2016-07-07T19:02:54,6.1
2016-07-08,82.3,69.7,75.9,70.1,83.0,100,4.17,rain,18.8,6.9,271.2,1008.0,76.9,4.5,178.8,15.5,7,,2016-07-08T05:14:21,2016-07-08T19:02:45,0.3
2016-07-09,82.3,68.4,75.0,70.0,85.5,100,12.5,rain,19.7,11.4,199.0,1006.5,79.8,4.4,177.4,15.2,8,,2016-07-09T05:14:48,2016-07-09T19:02:35,0.0
2016-07-10,82.3,69.0,74.5,69.3,84.5,100,4.17,rain,17.2,12.8,214.5,1006.1,81.0,4.6,163.6,13.9,6,,2016-07-10T05:15:16,2016-07-10T19:02:24,2.5
2016-07-11,80.5,69.7,74.1,70.3,88.4,100,8.33,rain,18.6,6.9,208.5,1008.7,90.0,4.4,102.2,8.7,5,,2016-07-11T05:15:44,2016-07-11T19:02:12,9.4
2016-07-12,82.3,69.9,75.4,70.3,84.6,100,8.33,rain,17.2,10.3,211.8,1009.2,80.1,4.6,152.7,13.3,5,,2016-07-12T05:16:12,2016-07-12T19:01:58,0.1016
2016-07-13,84.1,69.7,76.1,69.8,81.4,100,4.17,rain,15.7,9.2,213.5,1009.4,88.0,4.7,0.0,0.0,0,,2016-07-13T05:16:41,2016-07-13T19:01:43,1.0
2016-07-14,82.3,69.7,75.0,70.4,86.1,100,8.33,rain,13.0,10.3,210.6,1008.3,87.8,4.3,138.7,12.0,6,,2016-07-14T05:17:11,2016-07-14T19:01:26,39.1
2016-07-15,91.7,69.0,74.9,71.1,88.7,100,8.33,rain,14.8,15.0,193.8,1008.1,86.3,3.8,130.2,11.3,5,,2016-07-15T05:17:40,2016-07-15T19:01:08,14.2
2016-07-16,80.5,69.7,73.9,70.3,89.0,100,8.33,rain,22.1,10.3,234.1,1010.3,90.5,4.2,151.0,13.2,6,,2016-07-16T05:18:10,2016-07-16T19:00:49,29.0
2016-07-17,78.7,68.3,71.8,69.5,92.8,100,12.5,rain,18.6,10.3,176.7,1011.0,90.9,3.8,91.8,8.0,4,,2016-07-17T05:18:41,2016-07-17T19:00:29,0.2032
2016-07-18,78.7,69.2,73.2,69.5,88.5,100,4.17,rain,12.5,9.2,208.8,1009.9,86.9,4.4,85.5,7.4,4,,2016-07-18T05:19:12,2016-07-18T19:00:07,38.6
2016-07-19,80.5,68.8,74.8,70.4,86.6,100,8.33,rain,14.8,8.1,200.6,1007.9,88.5,4.3,164.9,14.3,6,,2016-07-19T05:19:42,2016-07-19T18:59:43,24.4
2016-07-20,77.1,69.2,73.1,70.4,91.3,100,4.17,rain,13.2,9.2,164.5,1009.0,88.6,4.2,80.7,6.8,4,,2016-07-20T05:20:14,2016-07-20T18:59:19,0.5
2016-07-21,75.1,69.7,72.1,69.6,92.1,100,8.33,rain,13.9,8.1,148.8,1010.6,91.0,3.5,77.9,6.6,3,,2016-07-21T05:20:45,2016-07-21T18:58:53,14.5
2016-07-22,78.5,69.7,70.6,68.9,94.6,100,8.33,rain,15.0,5.8,110.1,1011.2,94.5,3.4,56.7,4.7,2,,2016-07-22T05:21:17,2016-07-22T18:58:26,37.6
2016-07-23,86.1,67.2,73.0,69.0,88.2,100,4.17,rain,16.3,6.9,180.3,1011.3,91.2,3.7,101.2,8.8,6,,2016-07-23T05:21:48,2016-07-23T18:57:57,0.5
2016-07-24,82.3,67.9,74.1,69.2,85.9,100,4.17,rain,15.7,11.4,214.6,1011.7,86.4,4.0,167.5,14.5,7,,2016-07-24T05:22:20,2016-07-24T18:57:27,0.5
2016-07-25,76.9,67.9,70.9,69.1,94.1,100,8.33,rain,15.7,5.8,152.0,1012.8,94.0,3.2,79.4,6.7,4,,2016-07-25T05:22:52,2016-07-25T18:56:56,28.4
2016-07-26,78.7,66.1,72.1,68.4,88.5,100,8.33,rain,15.7,9.2,204.7,1015.1,92.5,3.4,100.2,8.7,4,,2016-07-26T05:23:24,2016-07-26T18:56:23,86.1
2016-07-27,78.7,69.7,72.0,67.8,86.9,0,0.0,,18.8,9.2,200.4,1015.0,86.9,4.5,143.3,12.5,7,,2016-07-27T05:23:57,2016-07-27T18:55:50,0.3
2016-07-28,78.7,67.9,72.0,68.7,89.7,100,8.33,rain,13.0,6.9,112.3,1013.1,91.0,4.0,59.9,5.2,2,,2016-07-28T05:24:29,2016-07-28T18:55:15,6.6
2016-07-29,78.7,67.9,72.5,68.1,86.9,100,4.17,rain,14.1,6.9,284.3,1011.9,90.5,4.1,104.8,9.1,6,,2016-07-29T05:25:01,2016-07-29T18:54:39,2.1082
2016-07-30,76.9,67.7,72.7,67.8,85.1,100,4.17,rain,34.4,9.2,199.2,1012.0,88.5,4.3,108.3,9.2,4,,2016-07-30T05:25:33,2016-07-30T18:54:01,29.9974
2016-07-31,89.7,67.9,73.2,69.6,88.9,100,8.33,rain,11.4,4.7,98.4,1011.4,89.5,4.3,61.6,5.3,2,,2016-07-31T05:26:06,2016-07-31T18:53:23,2.8
2016-08-01,82.3,67.9,72.0,68.2,88.5,100,8.33,rain,16.3,10.3,164.4,1010.4,88.5,4.1,152.8,13.2,6,,2016-08-01T05:26:38,2016-08-01T18:52:43,9.1
2016-08-02,82.3,67.9,73.3,68.2,85.2,100,4.17,rain,16.6,15.0,222.0,1008.3,78.5,4.4,210.5,18.1,7,,2016-08-02T05:27:10,2016-08-02T18:52:02,1.8
2016-08-03,82.3,67.9,75.0,69.3,83.5,100,4.17,rain,15.7,9.2,247.6,1008.5,80.6,4.6,214.7,18.5,7,,2016-08-03T05:27:42,2016-08-03T18:51:20,1.0
2016-08-04,84.1,69.7,75.8,70.2,84.0,100,4.17,rain,15.0,13.9,190.9,1009.1,64.3,4.5,205.9,17.8,8,,2016-08-04T05:28:14,2016-08-04T18:50:36,7.6
2016-08-05,95.1,71.5,76.2,71.0,85.1,100,4.17,rain,16.1,16.1,193.2,1010.1,77.6,4.2,176.6,15.3,8,,2016-08-05T05:28:46,2016-08-05T18:49:52,0.0
2016-08-06,92.9,69.7,75.2,70.0,84.9,100,4.17,rain,13.9,8.1,185.9,1010.1,86.3,4.6,161.0,14.0,7,,2016-08-06T05:29:18,2016-08-06T18:49:07,13.2
2016-08-07,84.1,69.2,75.9,69.3,80.9,100,4.17,rain,18.3,13.9,203.6,1010.5,71.0,5.0,159.4,13.7,5,,2016-08-07T05:29:50,2016-08-07T18:48:20,81.00059999999999
2016-08-08,84.1,69.3,74.6,69.7,85.9,100,4.17,rain,26.4,15.0,186.3,1010.7,80.9,4.1,167.4,14.5,6,,2016-08-08T05:30:22,2016-08-08T18:47:32,2.0
2016-08-09,82.3,68.8,74.4,69.0,84.2,100,8.33,rain,32.2,13.9,190.8,1009.5,77.9,4.8,181.6,15.6,7,,2016-08-09T05:30:53,2016-08-09T18:46:44,2.3
2016-08-10,80.5,68.6,73.4,68.8,86.1,100,4.17,rain,15.2,15.0,237.7,1010.6,84.7,4.6,147.6,12.7,5,,2016-08-10T05:31:25,2016-08-10T18:45:54,0.8128
2016-08-11,80.5,67.9,74.3,68.4,82.6,100,4.17,rain,14.8,8.1,276.6,1011.8,90.0,4.4,178.4,15.3,7,,2016-08-11T05:31:56,2016-08-11T18:45:03,10.9
2016-08-12,80.5,69.7,74.3,70.1,87.3,0,0.0,,15.4,13.9,216.2,1011.1,86.8,4.0,196.1,17.0,7,,2016-08-12T05:32:27,2016-08-12T18:44:12,0.0
2016-08-13,82.3,69.7,75.3,69.9,84.5,100,8.33,rain,13.6,9.2,156.2,1010.0,83.3,4.3,148.7,12.9,6,,2016-08-13T05:32:59,2016-08-13T18:43:19,10.4
2016-08-14,82.3,71.5,75.1,70.3,85.6,100,4.17,rain,15.9,10.3,158.1,1008.9,86.4,4.4,163.5,14.1,6,,2016-08-14T05:33:29,2016-08-14T18:42:26,0.8
2016-08-15,84.1,71.5,75.2,69.9,84.2,100,4.17,rain,25.3,10.3,167.6,1007.5,78.5,4.1,183.3,15.8,8,,2016-08-15T05:34:00,2016-08-15T18:41:32,0.5
2016-08-16,84.1,69.7,74.3,69.4,85.8,100,8.33,rain,15.7,15.0,162.4,1006.8,76.2,4.0,166.0,14.1,8,,2016-08-16T05:34:31,2016-08-16T18:40:36,19.6
2016-08-17,80.5,67.9,73.9,68.0,82.8,100,4.17,rain,15.4,10.3,232.7,1007.7,86.3,4.6,169.0,14.6,6,,2016-08-17T05:35:01,2016-08-17T18:39:40,4.6
2016-08-18,84.1,68.8,74.9,69.7,84.7,100,4.17,rain,13.9,8.1,186.2,1008.0,81.0,4.5,163.8,14.2,7,,2016-08-18T05:35:31,2016-08-18T18:38:43,0.0
2016-08-19,82.3,67.9,75.2,69.5,83.3,100,8.33,rain,15.2,12.8,206.3,1010.3,72.2,5.0,159.0,13.8,6,,2016-08-19T05:36:01,2016-08-19T18:37:45,0.5
2016-08-20,82.3,69.3,76.2,70.6,83.5,100,4.17,rain,14.5,9.2,262.5,1010.2,80.6,4.9,171.5,14.8,6,,2016-08-20T05:36:31,2016-08-20T18:36:47,5.1
2016-08-21,85.9,71.5,75.6,70.5,85.4,100,4.17,rain,15.2,10.3,180.6,1010.8,80.6,3.9,199.6,17.2,7,,2016-08-21T05:37:01,2016-08-21T18:35:48,2.5
2016-08-22,78.7,69.7,72.9,69.0,88.2,100,8.33,rain,11.6,8.1,196.8,1012.5,89.0,4.2,82.4,7.2,3,,2016-08-22T05:37:31,2016-08-22T18:34:48,8.9
2016-08-23,80.5,67.9,73.9,68.1,82.8,100,4.17,rain,17.9,12.8,200.8,1013.2,59.0,4.9,200.5,17.2,7,,2016-08-23T05:38:00,2016-08-23T18:33:47,2.3
2016-08-24,84.1,68.8,75.7,68.4,79.0,0,0.0,,16.1,9.2,149.9,1013.2,77.4,4.7,161.2,13.9,7,,2016-08-24T05:38:29,2016-08-24T18:32:46,0.0
2016-08-25,87.7,67.9,77.7,68.9,75.7,0,0.0,,17.2,9.2,226.8,1014.0,44.3,4.9,232.3,20.1,8,,2016-08-25T05:38:58,2016-08-25T18:31:43,0.0
2016-08-26,84.1,67.9,74.5,68.0,81.3,100,8.33,rain,15.9,12.8,171.4,1015.7,79.8,4.9,231.4,20.1,8,,2016-08-26T05:39:27,2016-08-26T18:30:41,15.5
2016-08-27,87.7,71.5,77.9,69.6,77.4,0,0.0,,16.6,6.9,162.2,1016.0,64.8,5.1,260.2,22.5,9,,2016-08-27T05:39:56,2016-08-27T18:29:37,0.0
2016-08-28,84.1,69.7,75.8,68.4,78.8,0,0.0,,18.3,10.3,223.2,1015.8,64.3,5.3,229.8,20.0,8,,2016-08-28T05:40:25,2016-08-28T18:28:34,0.0
2016-08-29,82.3,67.9,74.6,68.3,81.8,100,4.17,rain,17.2,9.2,289.3,1013.1,69.5,4.7,190.1,16.4,7,,2016-08-29T05:40:53,2016-08-29T18:27:29,0.5
2016-08-30,78.7,69.7,74.0,68.7,84.0,100,4.17,rain,15.0,9.2,210.1,1011.7,83.8,4.3,162.0,14.0,7,,2016-08-30T05:41:21,2016-08-30T18:26:24,0.5
2016-08-31,82.3,67.9,73.8,68.8,85.7,100,4.17,rain,15.0,11.4,249.0,1011.4,80.1,4.0,175.2,15.1,7,,2016-08-31T05:41:50,2016-08-31T18:25:19,18.008599999999998
2016-09-01,80.5,69.7,74.8,68.9,82.5,100,4.17,rain,16.3,10.3,254.5,1010.5,83.3,4.3,168.1,14.4,7,,2016-09-01T05:42:18,2016-09-01T18:24:13,0.0
2016-09-02,82.3,69.7,75.1,69.0,82.4,0,0.0,,18.1,10.3,262.6,1008.3,78.5,4.9,146.7,12.6,6,,2016-09-02T05:42:46,2016-09-02T18:23:06,0.0
2016-09-03,82.3,67.9,72.7,69.1,89.3,100,4.17,rain,14.1,13.9,207.2,1008.2,87.8,4.0,124.9,10.9,4,,2016-09-03T05:43:14,2016-09-03T18:21:59,35.9918
2016-09-04,76.9,66.1,71.8,68.1,88.4,100,8.33,rain,16.8,5.8,219.0,1010.8,90.0,4.3,75.4,6.5,4,,2016-09-04T05:43:41,2016-09-04T18:20:52,0.1016
2016-09-05,80.5,68.1,74.1,68.8,84.3,100,4.17,rain,17.4,8.1,197.3,1010.8,88.5,4.4,135.9,11.7,6,,2016-09-05T05:44:09,2016-09-05T18:19:44,0.0
2016-09-06,80.5,69.7,72.6,69.0,88.8,100,4.17,rain,17.9,8.1,201.8,1012.1,86.4,4.1,70.2,6.0,5,,2016-09-06T05:44:37,2016-09-06T18:18:36,2.0
2016-09-07,80.5,67.9,72.9,69.3,89.2,100,4.17,rain,16.8,9.2,244.5,1011.5,90.5,4.4,168.3,14.6,6,,2016-09-07T05:45:04,2016-09-07T18:17:28,6.1
2016-09-08,82.3,69.7,74.1,68.2,83.0,100,4.17,rain,13.9,10.3,252.4,1013.4,86.4,4.7,124.5,10.7,7,,2016-09-08T05:45:32,2016-09-08T18:16:19,2.3
2016-09-09,84.1,68.8,73.9,69.1,85.5,100,4.17,rain,15.9,8.1,223.7,1014.0,88.5,4.4,169.5,14.6,6,,2016-09-09T05:45:59,2016-09-09T18:15:10,0.0
2016-09-10,76.9,69.7,71.9,69.3,91.6,100,8.33,rain,14.8,4.7,151.2,1014.0,87.3,4.0,125.2,10.8,6,,2016-09-10T05:46:27,2016-09-10T18:14:01,15.7
2016-09-11,78.7,67.9,71.4,67.8,89.3,100,4.17,rain,24.2,8.1,132.2,1013.6,87.9,3.8,46.2,3.9,2,,2016-09-11T05:46:54,2016-09-11T18:12:52,31.0
2016-09-12,69.7,66.1,68.5,66.6,93.9,100,8.33,rain,25.3,6.9,141.0,1013.9,93.4,3.8,52.2,4.5,2,,2016-09-12T05:47:21,2016-09-12T18:11:42,56.4
2016-09-13,76.9,65.7,70.2,66.0,87.4,100,4.17,rain,19.2,5.8,156.4,1016.5,80.5,4.1,158.4,13.6,6,,2016-09-13T05:47:49,2016-09-13T18:10:32,0.3
2016-09-14,80.5,67.6,73.2,67.3,82.7,100,4.17,rain,16.8,11.4,145.3,1016.0,77.2,4.4,170.6,14.8,8,,2016-09-14T05:48:16,2016-09-14T18:09:23,8.6
2016-09-15,84.1,67.9,73.3,67.8,83.9,100,4.17,rain,14.5,9.2,228.2,1015.3,80.1,4.5,201.9,17.5,8,,2016-09-15T05:48:43,2016-09-15T18:08:12,0.1016
2016-09-16,82.3,67.9,73.2,67.7,84.0,0,0.0,,15.0,12.8,225.8,1013.8,76.6,4.7,162.0,14.0,7,,2016-09-16T05:49:11,2016-09-16T18:07:02,0.0
2016-09-17,78.7,69.7,72.6,67.6,85.0,100,8.33,rain,14.3,10.3,205.7,1013.5,81.7,4.5,137.9,11.7,5,,2016-09-17T05:49:38,2016-09-17T18:05:52,1.8
2016-09-18,78.7,65.0,71.9,66.5,84.2,100,8.33,rain,15.2,8.1,239.0,1014.6,66.0,4.8,173.8,15.1,7,,2016-09-18T05:50:06,2016-09-18T18:04:42,16.5
2016-09-19,82.3,66.5,74.3,67.6,80.7,100,4.17,rain,14.8,9.2,270.8,1012.5,72.4,4.8,170.2,14.7,7,,2016-09-19T05:50:33,2016-09-19T18:03:32,0.3
2016-09-20,82.3,67.9,74.1,68.0,82.1,0,0.0,,17.0,8.1,211.1,1013.3,73.8,4.3,147.2,12.7,6,,2016-09-20T05:51:01,2016-09-20T18:02:21,0.0
2016-09-21,82.1,66.1,70.9,65.7,84.5,100,4.17,rain,13.6,8.1,85.1,1016.8,84.3,4.6,61.2,5.3,3,,2016-09-21T05:51:29,2016-09-21T18:01:11,23.9
2016-09-22,80.5,49.9,70.7,65.4,81.3,100,4.17,rain,14.3,10.3,260.1,1017.4,72.7,4.8,95.6,8.2,6,,2016-09-22T05:51:57,2016-09-22T18:00:01,0.0
2016-09-23,88.1,66.5,71.8,66.0,82.7,100,16.67,rain,14.8,12.8,213.0,1013.5,82.9,4.4,157.5,13.6,6,,2016-09-23T05:52:25,2016-09-23T17:58:51,0.0
2016-09-24,73.3,65.2,68.1,65.8,92.6,100,8.33,rain,11.2,5.8,136.3,1013.5,90.4,4.0,72.7,6.2,3,,2016-09-24T05:52:53,2016-09-24T17:57:41,12.4
2016-09-25,73.3,63.6,68.4,65.1,89.8,100,4.17,rain,15.4,8.1,170.3,1013.3,83.7,4.2,56.5,4.8,2,,2016-09-25T05:53:21,2016-09-25T17:56:31,0.0
2016-09-26,78.7,66.1,70.4,65.1,83.9,0,0.0,,14.3,8.1,189.2,1015.0,86.4,4.5,123.6,10.8,4,,2016-09-26T05:53:49,2016-09-26T17:55:21,0.0
2016-09-27,78.7,65.4,72.4,66.0,81.3,100,4.17,rain,15.7,9.2,230.0,1014.9,69.2,4.6,188.7,16.2,8,,2016-09-27T05:54:18,2016-09-27T17:54:12,0.0
2016-09-28,76.9,66.1,70.4,65.9,86.1,100,4.17,rain,16.3,6.9,180.4,1015.3,89.0,4.4,105.1,8.9,4,,2016-09-28T05:54:47,2016-09-28T17:53:03,5.0038
2016-09-29,76.9,66.1,71.0,66.0,84.7,100,4.17,rain,13.0,5.8,220.1,1014.5,88.5,3.8,128.1,11.2,6,,2016-09-29T05:55:16,2016-09-29T17:51:54,0.3
2016-09-30,84.1,64.1,72.9,67.2,83.7,100,4.17,rain,13.2,12.8,183.3,1014.1,68.7,4.5,204.9,17.8,8,,2016-09-30T05:55:45,2016-09-30T17:50:45,1.5
